height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,shotOnTarget,shotOffTarget,shotOnPost,shotBlocked,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,shotsTotal,ranking
170,63,33,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,es,EPL,9,0,4,0,0,1,Juan Mata,Juan,Mata,25363,Midfielder,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.536666667,510,5,304
178,69,20,FALSE,TRUE,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,16,0,7,6,0,4,Jayden Bogle,Jayden,Bogle,354291,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.5325,1109,17,305
185,73,28,FALSE,TRUE,-DC-DMC-DR-,"D(CR),DMC",England,gb-eng,EPL,37,0,2,5,1,0,Conor Coady,Conor,Coady,97710,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.532162162,3304,7,306
185,75,27,FALSE,TRUE,-DC-DR-,D(CR),England,gb-eng,EPL,18,0,3,2,0,1,Jack Stephens,Jack,Stephens,92550,Defender,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.521111111,1539,6,307
170,68,28,FALSE,TRUE,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,33,0,9,13,1,12,Bobby De Cordova-Reid,Bobby,De Cordova-Reid,134332,Forward,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.517878788,2383,34,308
178,71,27,FALSE,TRUE,-DMC-,DMC,England,zw,EPL,13,0,1,1,0,0,Marvelous Nakamba,Marvelous,Nakamba,243249,Midfielder,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.516923077,751,2,309
188,98,34,FALSE,TRUE,-GK-,GK,England,ie,EPL,3,0,0,0,0,0,Darren Randolph,Darren,Randolph,19782,Goalkeeper,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.516666667,270,0,310
192,93,34,FALSE,TRUE,-FW-,FW,England,fr,EPL,17,0,11,14,1,4,Olivier Giroud,Olivier,Giroud,24444,Forward,15,Chelsea,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.516470588,747,29,311
182,80,29,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gh,EPL,33,0,11,3,0,12,Jordan Ayew,Jordan,Ayew,67491,Forward,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.515454545,2098,26,312
183,84,31,FALSE,TRUE,-MC-,M(C),England,pl,EPL,35,0,11,18,1,7,Mateusz Klich,Mateusz,Klich,69638,Midfielder,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.514285714,2399,36,313
170,72,29,FALSE,TRUE,-MC-,M(C),England,gb-sct,EPL,31,0,5,6,1,6,John Fleck,John,Fleck,30448,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.514193548,2577,17,314
176,71,29,FALSE,TRUE,-DL-MC-ML-MR-,"D(L),M(CLR)",England,ie,EPL,19,0,5,6,0,5,Robbie Brady,Robbie,Brady,93473,Midfielder,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.512105263,1055,16,315
183,70,31,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,16,0,0,1,0,4,Jack Cork,Jack,Cork,22847,Midfielder,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.51125,1353,5,316
182,82,33,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,8,0,1,0,0,3,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.50875,527,4,317
188,0,22,FALSE,TRUE,-DC-DR-,D(CR),England,ie,EPL,28,0,0,2,0,1,Dara O'Shea,Dara,O'Shea,362826,Defender,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.507857143,2102,3,318
189,84,34,FALSE,TRUE,-DC-DMC-,"D(C),DMC",England,br,EPL,20,0,2,8,0,5,David Luiz,David,Luiz Moreira Marinho,27586,Defender,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.505,1400,15,319
191,88,25,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,30,0,10,15,0,10,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.503333333,1913,35,320
189,90,26,FALSE,TRUE,-FW-,FW,England,rs,EPL,27,0,20,27,1,12,Aleksandar Mitrovic,Aleksandar,Mitrovic,115279,Forward,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.498888889,1390,59,321
190,84,33,FALSE,TRUE,-GK-,GK,England,pt,EPL,37,0,0,0,0,0,Rui Patrício,Rui Pedro,dos Santos Patrício,23089,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.497837838,3330,0,322
193,79,31,FALSE,TRUE,-GK-,GK,England,gb-eng,EPL,30,0,0,0,0,0,Alex McCarthy,Alex,McCarthy,38577,Goalkeeper,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.492333333,2700,0,323
178,78,23,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,nl,EPL,21,0,6,8,1,1,Steven Bergwijn,Steven,Bergwijn,279425,Forward,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.489047619,1214,15,324
183,72,20,FALSE,TRUE,-DR-,D(R),England,gb-wls,EPL,6,0,0,1,0,1,Neco Williams,Neco,Williams,386969,Defender,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.488333333,249,2,325
188,76,25,FALSE,TRUE,-FW-MC-ML-,"M(CL),FW",England,gb-eng,EPL,15,0,4,5,1,3,Dele Alli,Dele,Alli,131519,Midfielder,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.487333333,619,12,326
186,78,30,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,is,EPL,22,0,8,9,2,2,Jóhann Gudmundsson,Jóhann,Gudmundsson,41868,Midfielder,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.485909091,1369,19,327
180,75,30,FALSE,TRUE,-MC-,M(C),England,gb-nir,EPL,32,0,1,7,0,3,Oliver Norwood,Oliver,Norwood,90324,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4815625,2226,11,328
172,67,29,FALSE,TRUE,-DL-DR-MR-,"D(LR),M(R)",England,pt,EPL,10,0,2,3,1,2,Cédric Soares,Cédric Ricardo,Alves Soares,69945,Defender,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.481,745,7,329
177,71,23,FALSE,TRUE,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,15,0,3,4,0,3,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.480666667,1233,10,330
188,77,24,FALSE,TRUE,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,7,0,0,0,0,0,Joe Gomez,Joseph,Gomez,136451,Defender,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.48,590,0,331
175,70,35,FALSE,TRUE,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,26,0,3,5,0,4,James Milner,James,Milner,4511,Midfielder,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.478076923,1062,12,332
184,83,26,FALSE,TRUE,-DC-DR-,D(CR),England,se,EPL,16,0,3,1,0,3,Emil Krafth,Emil,Krafth,100599,Defender,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.471875,1290,7,333
192,76,30,FALSE,TRUE,-GK-,GK,England,es,EPL,26,0,0,0,0,0,David de Gea,David,de Gea,79554,Goalkeeper,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.471538462,2296,0,334
173,66,23,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,tr,EPL,9,0,1,1,0,7,Cengiz Ünder,Cengiz,Ünder,255071,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.468888889,275,9,335
176,74,30,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,nl,EPL,22,0,5,9,0,4,Patrick van Aanholt,Patrick,van Aanholt,78221,Defender,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.468181818,1776,18,336
175,74,24,FALSE,TRUE,-DL-DR-ML-,"D(LR),M(L)",England,gb-eng,EPL,8,0,1,0,0,1,Max Lowe,Max,Lowe,136452,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4675,552,2,337
186,77,31,FALSE,TRUE,-AMC-AML-FW-,"AM(CL),FW",England,gb-eng,EPL,22,0,13,13,0,12,Ashley Barnes,Ashley,Barnes,33386,Forward,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.466818182,1337,38,338
175,70,27,FALSE,TRUE,-DC-DL-DR-ML-,"D(CLR),M(L)",England,es,EPL,7,0,0,1,0,0,Jonny,Jonathan,Castro Otto,115917,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.461428571,501,1,339
180,70,22,FALSE,TRUE,-MC-,M(C),England,gb-eng,EPL,25,0,0,5,0,2,Tom Davies,Tom,Davies,316077,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4592,1426,7,340
188,84,27,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,pt,EPL,28,0,3,6,0,5,André Gomes,André Filipe,Tavares Gomes,118123,Midfielder,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.457142857,1568,14,341
190,81,34,FALSE,TRUE,-GK-,GK,England,es,EPL,37,0,0,0,0,0,Vicente Guaita,Vicente,Guaita,33866,Goalkeeper,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.455405405,3330,0,342
174,64,22,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,pt,EPL,2,0,0,0,0,0,Rúben Vinagre,Rúben Gonçalo,Silva Nascimento Vinagre,342863,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.455,172,0,343
172,73,33,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,gb-eng,EPL,30,0,5,9,1,8,Adam Lallana,Adam,Lallana,21683,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.454666667,1592,22,344
193,92,29,FALSE,TRUE,-DC-,D(C),England,nl,EPL,5,0,2,1,0,1,Virgil van Dijk,Virgil,van Dijk,95408,Defender,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.45,371,4,345
187,83,31,FALSE,TRUE,-MC-MR-,M(CR),England,fr,EPL,25,0,1,0,0,2,Moussa Sissoko,Moussa,Sissoko,29595,Midfielder,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4448,1577,3,346
189,93,29,FALSE,TRUE,-FW-,FW,England,br,EPL,17,0,7,9,0,3,Willian José,Willian José,Da Silva,77636,Forward,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.444117647,1114,19,347
177,71,23,FALSE,TRUE,-DL-DR-MC-ML-MR-,"D(LR),M(CLR)",England,gb-eng,EPL,11,0,1,1,0,0,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,255169,Midfielder,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.44,486,2,348
178,74,32,FALSE,TRUE,-DC-DL-,D(CL),England,br,EPL,13,0,0,1,0,1,Marçal,Fernando,Marçal de Oliveira,121718,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.438461538,622,2,349
174,72,22,FALSE,TRUE,-MC-ML-,M(CL),England,ar,EPL,21,0,3,8,0,13,Alexis Mac Allister,Alexis,Mac Allister,345319,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.438095238,1117,24,350
183,84,32,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,nl,EPL,20,0,3,0,0,1,Erik Pieters,Erik,Pieters,24148,Defender,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.437,1262,4,351
181,74,28,FALSE,TRUE,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,14,0,2,0,0,2,Ryan Fredericks,Ryan,Fredericks,83554,Defender,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.436428571,567,4,352
190,0,17,FALSE,TRUE,,Forward,England,,EPL,4,0,2,1,0,1,Daniel Jebbison,Daniel,Jebbison,415163,Forward,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4325,284,4,353
193,97,34,FALSE,TRUE,-GK-,GK,England,gb-eng,EPL,2,0,0,0,0,0,John Ruddy,John,Ruddy,8643,Goalkeeper,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.43,91,0,354
180,75,22,FALSE,TRUE,-AMC-FW-,"AM(C),FW",England,gb-wls,EPL,27,0,12,8,0,6,Tyler Roberts,Tyler,Roberts,280771,Forward,19,Leeds,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.429259259,1341,26,355
195,96,23,FALSE,TRUE,-DMC-,DMC,England,no,EPL,15,0,2,5,0,3,Sander Berge,Sander,Berge,321020,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.425333333,1120,10,356
180,70,28,FALSE,TRUE,-DMC-,DMC,England,eg,EPL,23,0,3,4,1,2,Mohamed Elneny,Mohamed Naser,El Sayed Elneny,125209,Midfielder,13,Arsenal,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.425217391,1542,9,357
174,68,26,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,10,0,5,3,0,5,Takumi Minamino,Takumi,Minamino,262838,Forward,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.42,717,13,358
190,78,19,FALSE,TRUE,,Forward,England,,EPL,1,0,0,0,0,0,Theo Corbeanu,Theo,Corbeanu,408423,Forward,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.42,8,0,359
179,85,31,FALSE,TRUE,-DC-DL-ML-,"D(CL),M(L)",England,gb-eng,EPL,29,0,3,5,0,0,Ryan Bertrand,Ryan,Bertrand,22846,Defender,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.414827586,2599,8,360
181,78,27,FALSE,TRUE,-AMC-AMR-,AM(CR),England,be,EPL,15,0,2,2,0,4,Dennis Praet,Dennis,Praet,106413,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.414666667,724,8,361
180,75,22,FALSE,TRUE,-DMC-ML-,"DMC,M(L)",England,co,EPL,15,0,2,1,0,4,Steven Alzate,Steven,Alzate,362146,Midfielder,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.412,898,7,362
166,57,28,FALSE,TRUE,-AMC-AML-,AM(CL),England,br,EPL,12,0,2,2,0,2,Bernard,Bernard,Anício Caldeira Duarte,101642,Forward,31,Everton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.41,450,6,363
180,73,23,FALSE,TRUE,-AML-AMR-,AM(LR),England,gb-eng,EPL,20,0,4,7,0,3,Grady Diangana,Grady,Diangana,306943,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.4065,1239,14,364
178,75,26,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,ie,EPL,28,0,11,14,2,6,Callum Robinson,Callum,Robinson,138768,Forward,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.406071429,1567,31,365
167,59,28,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,ar,EPL,17,0,3,7,0,2,Manuel Lanzini,Manuel,Lanzini,89998,Midfielder,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.405882353,560,12,366
187,77,27,FALSE,TRUE,-DC-DR-,D(CR),England,ci,EPL,12,0,0,1,0,1,Eric Bailly,Eric,Bailly,243814,Defender,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.405833333,915,2,367
186,79,26,FALSE,TRUE,-DC-DMC-DR-,"D(CR),DMC",England,gh,EPL,13,0,1,1,0,1,Daniel Amartey,Daniel,Amartey,243552,Defender,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.401538462,722,3,368
174,68,26,FALSE,TRUE,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,jp,EPL,9,0,3,1,0,3,Takumi Minamino,Takumi,Minamino,262838,Forward,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.401111111,289,7,369
176,75,26,FALSE,TRUE,-DL-MC-ML-MR-,"D(L),M(CLR)",England,gb-eng,EPL,24,0,4,1,0,4,Ben Osborn,Ben,Osborn,140667,Midfielder,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.399583333,1606,9,370
193,83,27,FALSE,TRUE,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,33,0,4,8,0,1,Semi Ajayi,Semi,Ajayi,247815,Defender,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.397272727,2780,13,371
191,90,23,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,3,0,0,0,0,0,Sam Field,Sam,Field,317243,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.396666667,62,0,372
186,80,33,FALSE,TRUE,-DC-DL-DMC-,"D(CL),DMC",England,us,EPL,7,0,0,0,0,0,Tim Ream,Tim,Ream,85006,Defender,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.395714286,630,0,373
175,0,27,FALSE,TRUE,-AMC-AMR-FW-,"AM(CR),FW",England,za,EPL,3,0,0,0,0,0,Percy Tau,Percy,Tau,229654,Forward,211,Brighton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.393333333,102,0,374
169,72,29,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,ch,EPL,14,0,0,6,0,5,Xherdan Shaqiri,Xherdan,Shaqiri,76304,Midfielder,26,Liverpool,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.392142857,553,11,375
173,75,27,FALSE,TRUE,-DL-MC-ML-,"D(L),M(CL)",England,gb-eng,EPL,16,0,2,3,0,3,Joe Bryan,Joe,Bryan,134331,Defender,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.390625,666,8,376
180,74,35,FALSE,TRUE,-DL-DR-,D(LR),England,gb-sct,EPL,4,0,0,3,0,0,Phil Bardsley,Phil,Bardsley,18181,Defender,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.39,273,3,377
180,74,22,FALSE,TRUE,-FW-,FW,England,ng,EPL,15,0,8,9,0,4,Josh Maja,Josh,Maja,325156,Forward,170,Fulham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.39,810,21,378
188,84,29,FALSE,TRUE,-DC-,D(C),England,ch,EPL,18,0,5,4,0,3,Fabian Schär,Fabian,Schär,82726,Defender,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.389444444,1247,12,379
183,78,30,FALSE,TRUE,-DC-DL-ML-,"D(CL),M(L)",England,ie,EPL,30,0,4,9,0,3,Enda Stevens,Enda,Stevens,42266,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.387666667,2700,16,380
192,74,32,FALSE,TRUE,-DC-DR-,D(CR),England,gb-eng,EPL,8,0,1,1,1,0,James Tomkins,James,Tomkins,33930,Defender,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.3875,552,2,381
175,67,21,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,14,0,1,1,0,1,Ben Johnson,Ben,Johnson,349484,Defender,29,West Ham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.387142857,519,3,382
171,0,21,FALSE,TRUE,-AMC-,AM(C),England,gb-eng,EPL,11,0,4,3,0,3,Morgan Gibbs-White,Morgan,Gibbs-White,332867,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.384545455,412,10,383
163,70,27,FALSE,TRUE,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,18,0,6,3,1,4,Ryan Fraser,Ryan,Fraser,93160,Midfielder,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.382777778,927,13,384
178,76,27,FALSE,TRUE,-DL-DR-MR-,"D(LR),M(R)",England,es,EPL,13,0,0,0,0,1,Javier Manquillo,Javier,Manquillo,109227,Defender,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.373846154,826,1,385
190,86,26,FALSE,TRUE,-FW-,FW,England,br,EPL,9,0,4,2,0,1,Carlos Vinícius,Carlos Vinícius,Alves Morais,363077,Forward,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.371111111,306,7,386
175,70,25,FALSE,TRUE,-MC-ML-,M(CL),England,hr,EPL,11,0,2,3,0,3,Filip Krovinovic,Filip,Krovinovic,322579,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.370909091,545,8,387
178,65,25,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,15,0,1,1,0,2,Harry Winks,Harry,Winks,143990,Midfielder,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.369333333,861,4,388
177,65,23,FALSE,TRUE,-AML-AMR-,AM(LR),England,ml,EPL,27,0,2,8,1,4,Moussa Djenepo,Moussa,Djenepo,363676,Midfielder,18,Southampton,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.365555556,1240,14,389
167,73,29,FALSE,TRUE,-MC-,M(C),England,fr,EPL,23,0,2,1,0,1,Nampalys Mendy,Nampalys,Mendy,90278,Midfielder,14,Leicester,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.364347826,1458,4,390
180,71,29,FALSE,TRUE,-AMC-AML-FW-,"AM(CL),FW",England,cz,EPL,28,0,10,17,0,8,Matej Vydra,Matej,Vydra,84129,Forward,184,Burnley,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.363928571,1368,35,391
180,65,23,FALSE,TRUE,-DMC-,DMC,England,gb-eng,EPL,22,0,5,5,1,5,Sean Longstaff,Sean,Longstaff,342811,Midfielder,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.361363636,1406,15,392
181,79,29,FALSE,TRUE,-AMC-AML-AMR-,AM(CLR),England,ar,EPL,23,0,9,6,1,6,Erik Lamela,Erik,Lamela,75830,Midfielder,30,Tottenham,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.360434783,708,21,393
191,68,23,FALSE,TRUE,-FW-,FW,England,gb-eng,EPL,15,0,2,4,1,3,Keinan Davis,Keinan,Davis,303107,Forward,24,Aston Villa,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.358,266,9,394
180,65,19,FALSE,TRUE,-MR-,M(R),England,nl,EPL,12,0,0,1,0,0,Ki-Jana Hoever,Ki-Jana,Hoever,368547,Defender,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.356666667,574,1,395
190,85,27,FALSE,TRUE,-DC-,D(C),England,gb-eng,EPL,2,0,0,0,0,0,Jack O'Connell,Jack,O'Connell,134473,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.355,180,0,396
178,71,28,FALSE,TRUE,-DC-DR-MR-,"D(CR),M(R)",England,gb-eng,EPL,32,0,2,3,0,8,George Baldock,George,Baldock,134244,Defender,163,Sheffield United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.3540625,2789,13,397
172,75,27,FALSE,TRUE,-DR-MR-,"D(R),M(R)",England,us,EPL,6,0,0,1,0,1,DeAndre Yedlin,DeAndre,Yedlin,126958,Defender,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.353333333,437,2,398
183,82,20,FALSE,TRUE,,Midfielder,England,,EPL,6,0,0,3,0,1,Owen Otasowie,Owen,Otasowie,388673,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.35,187,4,399
184,76,24,FALSE,TRUE,-MC-,M(C),England,nl,EPL,19,0,1,1,0,0,Donny van de Beek,Donny,van de Beek,275035,Midfielder,32,Manchester United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.348947368,515,2,400
185,75,30,FALSE,TRUE,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-sct,EPL,33,0,10,6,1,6,Matt Phillips,Matt,Phillips,40036,Midfielder,175,West Bromwich Albion,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.344848485,1829,22,401
189,76,27,FALSE,TRUE,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,2,0,1,0,0,0,Ross Barkley,Ross,Barkley,92547,Midfielder,15,Chelsea,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.34,40,1,402
182,79,24,FALSE,TRUE,-DC-DL-DMC-,"D(CL),DMC",England,nl,EPL,33,0,2,3,0,3,Jairo Riedewald,Jairo,Riedewald,141246,Midfielder,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.338181818,1819,8,403
178,70,23,FALSE,TRUE,-DL-ML-,"D(L),M(L)",England,gb-nir,EPL,24,0,1,1,1,1,Jamal Lewis,Jamal,Lewis,350138,Defender,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.3375,1833,3,404
175,67,30,FALSE,TRUE,-DL-DR-MR-,"D(LR),M(R)",England,gb-eng,EPL,13,0,1,2,0,1,Nathaniel Clyne,Nathaniel,Clyne,69375,Defender,162,Crystal Palace,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.334615385,1147,4,405
185,79,29,FALSE,TRUE,-MC-MR-,M(CR),England,ie,EPL,22,0,2,6,0,2,Jeff Hendrick,Jeff,Hendrick,86454,Midfielder,23,Newcastle United,8228,2020/2021,TRUE,2,252,gb-eng,England,Premier League,6.33,1423,10,406
